query_idx,query_start,persistence_mse,persistence_mae,random_mse,random_mae,random_true_transition_similarity,M0_mse,M0_mae,M0_mean_context_similarity,M0_mean_true_transition_similarity,M0_beats_persistence,M0_skill_vs_persistence,M1_mse,M1_mae,M1_mean_context_similarity,M1_mean_true_transition_similarity,M1_beats_persistence,M1_skill_vs_persistence,M2_mse,M2_mae,M2_mean_context_similarity,M2_mean_true_transition_similarity,M2_beats_persistence,M2_skill_vs_persistence
41,492,0.26740440076109245,0.4176461862395047,0.16107604066581233,0.3180520640783153,0.5111868252591949,0.17652806158355913,0.32799509897675483,0.2543022863310324,0.5594632860095772,1.0,0.33984608674681127,0.19472203507898056,0.3348720664811562,0.16967531845445954,0.4585017748072331,1.0,0.27180691669711377,0.19550486380158585,0.35611455032375244,0.1261215815394421,0.38975854327547854,1.0,0.26887940794865195
42,504,0.369997200277244,0.5124246513242076,0.28376149597339356,0.4346985928656732,0.19354256587162283,0.29109636610891254,0.4028423062042366,0.33411233433814386,0.2280095800154533,1.0,0.21324711135438312,0.34617900996626516,0.44785327235049516,0.20039956641080486,-0.04259331544158268,1.0,0.06437397443313497,0.32006636150752726,0.45645444737838475,0.15862611076115457,0.056625513259061566,1.0,0.1349492340274544
43,516,0.2744687515110418,0.4196880257170297,0.1941566572950937,0.3477474035374047,0.294207253297481,0.2843611243858762,0.4061448102610296,0.3679384137122587,-0.0691930310935277,0.0,-0.036041891182051256,0.2582535918320054,0.4096007599063169,0.23331268259361923,0.1289035765929408,1.0,0.05907834531168488,0.22943517686487683,0.37267326132080214,0.17374777485906762,0.1127425590957695,1.0,0.1640754162294984
44,528,0.09448502962042216,0.2527527895612471,0.16075651354292614,0.34326619093150645,-0.09746030876750765,0.22497380050760638,0.4261153751042463,0.3715281255260779,-0.4284349443069998,0.0,-1.3810523361362228,0.2458667830412443,0.42664899064065837,0.23402558639932955,-0.30129691492069366,0.0,-1.6021771282601391,0.13082406641654318,0.3142520641660138,0.2257766362278682,-0.072985645545322,0.0,-0.3846009991435366
45,540,0.6916493970857527,0.7911514939478703,1.0323212612736465,0.9519030731487225,-0.3040926081030569,0.5973383422577951,0.6832252359551448,0.6125386243643913,0.007567472794164587,1.0,0.1363567368457701,0.4575703683625367,0.5816817339990364,0.4270766611351734,0.17856984863830375,1.0,0.33843596149942745,0.550367941106798,0.663673704214547,0.3111564061417046,0.16490723204930488,1.0,0.20426744615731696
46,552,0.10235938794439765,0.2698884948117158,0.0831282898767186,0.2528954696153243,0.13478145126425595,0.1834637255064483,0.3617972238241986,0.6676361671776627,-0.20964314053543337,0.0,-0.7923487937042677,0.11580498543392792,0.3075278458169985,0.4225440284973202,-0.08800950459405095,0.0,-0.1313567593510232,0.10878808010676887,0.2872883507066459,0.3165676680145312,-0.02264590417908846,0.0,-0.06280510553524721
47,564,0.09235732361991773,0.25854308378500074,0.3111203430326206,0.5130953078059001,-0.16502644024660246,0.22612044085565794,0.38030950846095024,0.6747351898823185,-0.23993636796664225,0.0,-1.4483217138926805,0.4085366666458807,0.5711275627220869,0.38219349324150187,-0.43975703103508473,0.0,-3.423435528807115,0.302736138253858,0.4950039888464386,0.29626716981683854,-0.23547516573865135,0.0,-2.2778790721537328
48,576,0.04511240041677352,0.16208399250759417,0.2059445483184502,0.37468679393499227,0.06209165473237708,0.12222322184613188,0.29727194051392575,0.6721251238274297,-0.044131082825779946,0.0,-1.7093043313360754,0.12096780466127983,0.27621036826825457,0.33720287085360257,0.07280720040203173,0.0,-1.6814756817130494,0.22008684716623814,0.4140046033127904,0.27176550504848296,0.23742510680746828,0.0,-3.878633039540194
49,588,0.10176631261533553,0.2501432991938797,0.06716748807166555,0.21758705052923447,0.019590269994899323,0.11342771350968939,0.26243148587872867,0.6046279886556454,0.06177777464520386,0.0,-0.11458999146832172,0.0527001569324367,0.19093325660877333,0.31786756235538,0.08803198460065255,1.0,0.4821453624674701,0.10498437185385728,0.27050381307855303,0.24517740449760012,-0.09843650499036714,0.0,-0.031622048159351435
50,600,0.10942202588183865,0.26166705995682943,0.0752943500510953,0.18528846903348342,0.27976934624283734,0.10474397756744919,0.2713450072520014,0.4867891137639315,0.07742863969041072,1.0,0.04275234603535072,0.08026097863337922,0.2417747125301789,0.28893923546615563,0.07742863969041072,1.0,0.26650070690474614,0.07495423536961839,0.2245063011603329,0.23288464321919994,0.10672295103393278,1.0,0.314998650723584
51,612,0.05122223614409293,0.1827718904704884,0.10661654641514251,0.28081164022249006,0.1908310427228769,0.05440338843667175,0.19055866447781133,0.385325029236322,0.0942720937738564,0.0,-0.062104908571932294,0.059286848269455565,0.19390494757311613,0.2634718422070919,0.09427209377385642,0.0,-0.15744357787653263,0.036332533274074735,0.15095734801234845,0.20971945447687665,0.10318761554305249,1.0,0.29068826335757914
52,624,0.05270758570734311,0.20034263929443674,0.12204736030692354,0.3001805315047925,0.01864955372091598,0.1895671845644187,0.34664224619679723,0.5199488858386699,-0.26835196408097683,0.0,-2.596582579535769,0.18187362723094944,0.3274989326673224,0.31639552068681764,-0.26445923006998423,0.0,-2.450615784999069,0.1316931542526382,0.299640032871829,0.24778449802925784,-0.13608842655423198,0.0,-1.49856168681031
53,636,0.23790058511912207,0.4388997380984862,0.3531737264325694,0.5456911458055984,-0.2416452697455441,0.5227342350941447,0.63044252619071,0.5962170613061024,-0.3860406659399257,0.0,-1.1972801573077265,0.2975132474201858,0.4694134734304464,0.30723379734850365,0.09974285502911716,0.0,-0.2505780398615429,0.5446263886416083,0.6428279811457097,0.2555638591998749,-0.2743737644045147,0.0,-1.2893024343294566
