query_idx,query_start,persistence_mse,persistence_mae,random_mse,random_mae,random_true_transition_similarity,M0_mse,M0_mae,M0_mean_context_similarity,M0_mean_true_transition_similarity,M0_beats_persistence,M0_skill_vs_persistence,M1_mse,M1_mae,M1_mean_context_similarity,M1_mean_true_transition_similarity,M1_beats_persistence,M1_skill_vs_persistence,M2_mse,M2_mae,M2_mean_context_similarity,M2_mean_true_transition_similarity,M2_beats_persistence,M2_skill_vs_persistence
30,360,0.2572029199327957,0.44414783281166237,0.09293314644737509,0.23667899431509287,0.4216246144120369,0.0833944947498894,0.23617623848502436,0.4192074142768969,0.4153175186949813,1.0,0.6757638102565886,0.0811804622599034,0.23182930230098076,0.37000762600827064,0.4153175186949813,1.0,0.6843719259442507,0.08243099448999837,0.23281972471648307,0.3785279881014565,0.4153175186949813,1.0,0.6795098807138866
31,372,0.20974115521613967,0.3972629567612735,0.07433321480016279,0.21819361601160367,0.4184387206567711,0.068841352509598,0.20635071375472888,0.27669218879927954,0.4406915598742101,1.0,0.6717794729477078,0.06321446772426466,0.20126217012789493,0.3139454839632545,0.4954026022033455,1.0,0.6986072301398277,0.0785528883893596,0.2261754874376527,0.357662554483808,0.4406915598742101,1.0,0.6254769918263761
32,384,0.14301210036644876,0.2992327311977914,0.060591659720330315,0.1813319235642635,0.4436818205006333,0.16952347485966499,0.2876517415107375,0.3039508716620431,0.3577338130933161,0.0,-0.18537854087370564,0.15830948991294055,0.2794615958663054,0.334020815394406,0.09753299233031552,0.0,-0.10696570085534263,0.11947458071823952,0.23559441429033312,0.3443186540782025,0.3577338130933161,1.0,0.16458411272820694
33,396,0.4454133735376747,0.6112949051711009,0.3513347202222373,0.5410547203552608,0.2829585771508748,0.7051915301489519,0.6887081520965564,0.2596586014496719,-0.09224689906675394,0.0,-0.5832293596126255,0.47050642129476333,0.5709444706603052,0.29251376051240746,0.32344073775308596,0.0,-0.05633653870288691,0.4204466238902933,0.5439218041625343,0.3119266541313285,0.32344073775308596,1.0,0.0560529861263126
34,408,0.1482439327211815,0.3069460792687145,0.04057914072729949,0.15853481345251044,0.5139223770106318,0.2997627620543877,0.4348521309639312,0.313234149106003,-0.15452852484518886,0.0,-1.0220912691124036,0.20537188445165677,0.36916698159649214,0.3029421785180242,0.07569746106696665,0.0,-0.38536451834370866,0.10945794257850618,0.26278674649152606,0.3087056472877417,0.2618578540115597,1.0,0.2616362736114426
35,420,0.10957617375822572,0.2594956432587126,0.057877766446038446,0.19023506528726244,0.2667067396110029,0.20516920639138747,0.3449436242971375,0.4646555831447504,-0.2327383786070957,0.0,-0.8723888538404612,0.15194571969318008,0.30335598502704436,0.37549466608665794,-0.019510436125205134,0.0,-0.38666750701152064,0.08483262809236553,0.21530570123201007,0.31622086477287775,0.2519474312179247,1.0,0.22581136771991672
36,432,0.13638626655459385,0.30141547211735936,0.13147478421052428,0.2909768131175315,0.17221867867830337,0.19818200977301328,0.35602729654748083,0.6119114333075069,-0.1091199338767285,0.0,-0.4530935905755826,0.2121099021692581,0.3840245302216498,0.4356867664442645,-0.05812530928433168,0.0,-0.5552145206962824,0.17834315165972994,0.33939724712006636,0.35037766397205583,0.07850988586176125,0.0,-0.30763277098974795
37,444,0.16225841665523974,0.3410469670972922,0.15006545028662013,0.31822780703340575,0.09838034867003707,0.2765268826449296,0.445304910569998,0.5896315227651422,-0.2162361177930705,0.0,-0.7042375264420517,0.24919971142309386,0.43172378648860626,0.453604437882309,-0.0074163732922161605,0.0,-0.535819938096546,0.3329146748675715,0.5112405464268158,0.35961543840574217,-0.09588847959227163,0.0,-1.051755968844041
38,456,0.11357051831710507,0.2672248097048562,0.09926712434588446,0.2453448993732952,0.21185610950913764,0.1959395472685241,0.37826792619747945,0.5815143668187033,-0.09169605479439599,0.0,-0.7252677030268804,0.198380890732944,0.3635011366765746,0.43253638976217895,-0.18367014561392297,0.0,-0.7467639812916611,0.19633800774918433,0.3691394662059381,0.38436600414589545,-0.12548270938771452,0.0,-0.7287761882091675
39,468,0.04865134626577502,0.16162334596314157,0.0473173925643923,0.16540442406055497,0.0922327901688366,0.07421117085924663,0.20217524109255594,0.5663859142382819,0.06659240514916483,0.0,-0.5253672622714716,0.08213540182535393,0.21260205791203823,0.4064220040900587,-0.06401443173270768,0.0,-0.6882452003827506,0.059763599514305155,0.18435512443736043,0.34468366651734755,0.13511533686634225,0.0,-0.22840587365919052
40,480,0.043191954126154564,0.15643571565530281,0.12430463110170221,0.2992308954693243,0.024412229708366394,0.0575150264786522,0.1818368357111376,0.6070767651566638,0.12348572932483379,0.0,-0.33161436295896607,0.07497222069503094,0.20339507077109398,0.41787675428786947,-0.012931461814304712,0.0,-0.735791357715674,0.05938779604276836,0.18329475335239973,0.3539402559109636,0.07330844810306275,0.0,-0.3749735858051053
41,492,0.04569813224176459,0.16161992507170328,0.11916886178812136,0.2601866178945715,-0.0011955546108200822,0.0719373866615932,0.2042290670361954,0.6256638702695254,0.06104759949435092,0.0,-0.5741865834036854,0.10555152571645872,0.24402287601500772,0.4320088814947969,-0.029257244800396688,0.0,-1.3097557939138857,0.06015876987487335,0.18291704529813765,0.3583133627728875,0.10215081442887382,0.0,-0.31643826396678953
42,504,0.04356671240005592,0.16099218283227382,0.058162708177833,0.19704935611356533,0.21552160436112994,0.05054087762940235,0.1746933734838532,0.6166147978736847,0.1471835369403287,0.0,-0.1600801356160506,0.05751180076774742,0.18913584939026853,0.4502886757588344,0.12498624399897551,0.0,-0.320085854531305,0.046812512875211605,0.17492962004073478,0.34776519311639265,0.11523376712355278,0.0,-0.0745018454766746
43,516,0.08728155013948337,0.22190758963292723,0.08418134751077523,0.21625016215413453,0.08789082085295592,0.09534292893854474,0.24290207665744465,0.5324493997961615,0.18367261951144437,0.0,-0.09236062817604163,0.06431934452523975,0.2000172403534997,0.38252952358469683,0.2883542128578365,1.0,0.2630820096291604,0.09181504716062616,0.23051071709351376,0.33095037443031067,0.10539716415501647,0.0,-0.051941069033465626
44,528,0.056914571200246844,0.1898181383374571,0.05204248727355301,0.1912078156978804,0.25241686420374626,0.050395613708852545,0.1791745844368452,0.5192057927247957,0.2337112470752162,1.0,0.11453934122525777,0.04913925105872325,0.18631242670514903,0.35397595736091425,0.11853061766673463,1.0,0.13661387545497083,0.04478062073184911,0.17580787913133042,0.33974091517221794,0.20287364487712184,1.0,0.21319585147546727
45,540,0.10035812303192848,0.23204438380365303,0.10172685221617588,0.2488386075157568,0.03651657682430851,0.07065212916863915,0.21343255261267982,0.45647883863941974,0.28076027288602784,1.0,0.2959998948350051,0.06195118378779873,0.20203022262530015,0.3375722978521235,0.373986531392447,1.0,0.38269885968184914,0.06551893109126,0.196846444793258,0.3537973542008453,0.19862808193228665,1.0,0.3471486999570981
46,552,0.06726375990424331,0.20042947077408,0.08748509304855141,0.24463656087125538,0.009886088854763131,0.08694421449448038,0.24507427061351947,0.4570667921458947,0.19265432268367091,0.0,-0.29258629934238223,0.0808975769187767,0.23495671095453932,0.3463010656296094,0.19265432268367091,0.0,-0.2026918660797805,0.08564773740587728,0.23812860559442006,0.31292036606842666,0.08849873870192185,0.0,-0.2733117733502468
47,564,0.11699865792538607,0.2469818578278692,0.13725240468353983,0.29867008687119956,0.019144782377765412,0.153438103729455,0.3131935524617775,0.3939168624646544,0.22408511419951163,0.0,-0.31145182731333176,0.16297066772494953,0.3246951917421614,0.3225866022998024,0.22408511419951163,0.0,-0.39292766784454347,0.1311861888633318,0.2873397629329264,0.2826101096578803,0.3014669454906697,0.0,-0.12126233915429685
48,576,0.09659889216504984,0.2355713791697842,0.11830148041166984,0.28729121625869974,0.08116536375436698,0.16533755805694814,0.3250121830081643,0.40734233530982794,0.011562880388787283,0.0,-0.7115885529458321,0.13547605902950854,0.2988749364643057,0.32078353807648663,0.011093221247076351,0.0,-0.4024597590418819,0.1303645764946975,0.2941081665670838,0.28797126294446684,0.011093221247076356,0.0,-0.3495452543281268
49,588,0.1773780297372264,0.37349854789809117,0.37865218731813116,0.5351630645132038,-0.3148845645946299,0.36402860586970226,0.5273767963419559,0.410479564651559,-0.3640970568347396,0.0,-1.0522756195284506,0.2882567025476802,0.46342314939465745,0.34002794524798285,-0.1342136338861652,0.0,-0.6250981193934393,0.39893732967139983,0.5441841959995989,0.31630626457733174,-0.41457924551532743,0.0,-1.2490797212168756
